codigo_postal,colonias,latitud,longitud,estado,municipio,sub_estado_fisico,subindice_salud,pob_sin_diabetes,pob_sin_hipertension,pob_sin_enf_respiratorias,pob_sin_infecciones_resp_tb,pob_sin_enf_cardiovasculares,poblacion_sensible,poblacion_total,pob_no_fumadores,subindice_aire,dias_aire_limpio_pm25,concentracion_alta_pm25,dias_aire_limpio_ozono,concentracion_alta_ozono,indice_infraestructura_sanitaria,proximidad_infraestructura_medica,pob_derechohabiente,subindice_socioeconomico,anos_escolaridad,viviendas_computadora,viviendas_lavadora,viviendas_refrigerador,indice_desarrollo,indice_prioridad_sensible,indice_resumen,subindice_cambio_climatico,indice_frescura,seguridad_inundaciones,categoria_riesgo
02600,Pro-Hogar,19.4756286594704,-99.153104833923,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817312814155336,0.669682029162929,0.863398035692832,0.811773047945376,0.927730530588016,0.686060114293017,0.91100865768117,0.264979165046828,12498,0.799808792726724,0.0726479878325683,0.0010000259331515,0.223267795378179,0.204670396745429,0.609539678705685,0.548717715440765,0.390564741450282,0.770912218344369,0.774761945165016,0.788155660082374,0.596898499377529,0.810766873781193,0.944636324246724,0.328954667958841,0.177813031792838,0.177813031792838,0.31065882730845,0.725048169696797,0.133106890022245,medio
02630,"Coltongo, Coltongo",19.4825124703242,-99.1528913679474,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816301499904422,0.620567992257059,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.252160553101594,1420,0.79783043877551,0.0759810480484108,0.0011665849523048,0.222564741645006,0.20914811383269,0.613754135127104,0.471767641072628,0.287424213839025,0.774342231611292,0.720511463247733,0.683333333333333,0.504098360655738,0.830601092896175,0.941939890710383,0.3166329135074,0.172318222501399,0.172318222501399,0.295861654977717,0.699779989335759,0.125088056560809,bajo
02640,Monte Alto,19.4799359794591,-99.1563390247046,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817399349095381,0.671358752286897,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.272524752475248,973,0.799977896551724,0.0729951002062915,0.001,0.222851750396398,0.208232801744971,0.611800241712486,0.551410488362924,0.391202626679496,0.777227722772277,0.784661286448984,0.778666666666667,0.620717781402936,0.81973898858075,0.956769983686786,0.327215776600802,0.183350353951118,0.183350353951118,0.298130459449697,0.726264635662709,0.122382071888415,medio
02650,Trabajadores de Hierro,19.4783373886204,-99.1510521166556,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817495479984235,0.672244874920144,0.863398829507431,0.811762031731981,0.927730530588016,0.686060114293017,0.91100865768117,0.268834616268402,2927,0.800168364813546,0.0728386015929249,0.0010000769367563,0.223173249140133,0.206638623950128,0.610322453711185,0.552802043462203,0.390186377686682,0.783190077182487,0.796469038188131,0.803545317355164,0.626925691434414,0.836181717457685,0.955319144643258,0.337880463050599,0.178000651639605,0.178000651639605,0.334190673663992,0.724341198280403,0.154186185500881,medio
02660,Euzkadi,19.4776589227112,-99.1606674959974,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817431823509916,0.657792130368398,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.290386580653646,3713,0.800041462371579,0.0725047114438059,0.0010082922164976,0.223380319666615,0.201546143820864,0.608778207969312,0.529329143214286,0.35948727364649,0.779413799586966,0.754263933997672,0.763004591802788,0.567345671217693,0.80831980079692,0.924986198967723,0.321203572331193,0.197113373590655,0.197113373590655,0.295898813088764,0.720173073326869,0.121576480474159,medio
02670,Cosmopolita,19.4746504551614,-99.1632726210965,CIUDAD DE MEXICO,AZCAPOTZALCO,0.818465547700617,0.699854007733569,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.266913167782503,2647,0.802066206492164,0.0715502332480748,0.001,0.223771524421364,0.193079725284881,0.606600442461904,0.598431581532981,0.454458603877645,0.788015354358838,0.773966992607272,0.762629894164217,0.581857376296049,0.849814486014129,0.951557988521302,0.329019887677195,0.17909342729914,0.17909342729914,0.302376232477377,0.724806372475879,0.126145946613149,medio
02680,Potrero del Llano,19.4746283870106,-99.160672084388,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817285498729025,0.651948164224431,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.298064047743341,1634,0.799755064385593,0.0724768571814295,0.0009999999999999,0.223352858516325,0.202888214260453,0.608904349413843,0.520058669212396,0.347672412306562,0.777919126883405,0.752841068276746,0.769317331323286,0.569307636844112,0.798589913698515,0.918410546889129,0.32020191870522,0.202623367758879,0.202623367758879,0.295515318436205,0.720607755926734,0.1211884034167,medio
02700,San Miguel Amantla,19.4753467332736,-99.2040725501318,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816526315683852,0.546193729815455,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.25966997154902,7453,0.798269956701686,0.0891784874913053,0.0023373313205772,0.228960653248618,0.196487820122835,0.601483391996463,0.365361880884224,0.180156758961377,0.740961953205854,0.736897475183145,0.712807521200714,0.536519262307133,0.821216610159724,0.938886202304872,0.371847040539368,0.163112461111575,0.163112461111575,0.532651846018254,0.725777837345432,0.390915751994255,alto
02710,San Pedro Xalpa,19.4843618428292,-99.2110638682131,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816526139990408,0.544654378717868,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.225228985767469,10925,0.798269613171343,0.091127857520006,0.0024769523504011,0.227994832637954,0.20165197533597,0.605563238006796,0.363305444526285,0.158859202123102,0.830866857307771,0.871467597306101,0.859037591905182,0.764611273306014,0.899522743700439,0.976202602160173,0.406954403555248,0.133571058201115,0.133571058201115,0.634102704867894,0.725765006332496,0.554017122363945,alto
02719,Ampliación San Pedro Xalpa,19.4787521905304,-99.216655301578,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816338857848785,0.55547531551045,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.252520791497772,19536,0.797903465683251,0.0940234205626682,0.0027885267675537,0.229970544071338,0.202353156749339,0.602264372242274,0.377971504326686,0.192775980370259,0.741080179224543,0.687546027906133,0.693126758312129,0.468491429319753,0.764991297199648,0.899572767505698,0.360556940901098,0.161472667401411,0.161472667401411,0.470644353875889,0.725757441201401,0.305206802245909,alto
02720,"San Antonio, San Bartolo Cahualtongo",19.4805483253428,-99.203842546116,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817276105471021,0.629552971838643,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.270053510085635,8231,0.799736680938191,0.0879130736656402,0.0021765246991381,0.227130492326075,0.199379616286878,0.606029910815443,0.484948650398198,0.29721160270255,0.791271913292017,0.828324761066691,0.799098520708978,0.682089381965964,0.888363183591034,0.972233112164913,0.393118961526693,0.163890354644132,0.163890354644132,0.520966240194812,0.726343985953886,0.373660178470797,alto
02730,San Francisco Tetecala,19.4801278955362,-99.1913214785419,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816675146198555,0.547855327591481,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.223149524175821,3042,0.798560988978001,0.0828073305074955,0.0017400649239004,0.225859444143187,0.197132149988865,0.606895575431784,0.367521237015086,0.167367182781232,0.807039094597492,0.853800662672448,0.844681232745552,0.73549365017235,0.87752093188289,0.974757740980193,0.350992612693732,0.144825689663986,0.144825689663986,0.391832759631319,0.718828920202137,0.213587554987522,alto
02750,Santiago Ahuizotla,19.4768815970158,-99.2106927609253,CIUDAD DE MEXICO,AZCAPOTZALCO,0.8166732336457,0.532613015816204,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.257122102501994,11594,0.798557248718932,0.0919674384352057,0.002608304303314,0.22965869551528,0.198606869526876,0.601313485106802,0.347356339022493,0.163102896786095,0.739756488919674,0.734751734719293,0.725563964849571,0.534841336376034,0.805412708728183,0.932488171717727,0.365068475962586,0.163254928405295,0.163254928405295,0.493526918509897,0.729586733831977,0.333844912467897,alto
02760,"Industrial San Antonio, Santa Lucía",19.4781972519813,-99.1969441201188,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816661101805002,0.533669120751467,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.238300069239997,5045,0.798533523446761,0.085225479397231,0.0019600215847306,0.226942850319436,0.196113234820398,0.604774608316962,0.348740413635677,0.154358367866459,0.787905947593336,0.80870959279836,0.793460167628602,0.652066044595886,0.859240953173425,0.962140941359377,0.355049007709557,0.153691866119218,0.153691866119218,0.432035158938959,0.7196250618582,0.259377262483655,alto
02770,Santa Cruz Acayucan,19.4752584588586,-99.1943664514392,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816628958961549,0.529416559501028,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.245206518142554,2163,0.798470665958227,0.0848442900284121,0.00195199391673,0.227715579458901,0.193587205641904,0.602202597098982,0.343218165848932,0.151749005728475,0.776273352192385,0.763819241148601,0.756790692823389,0.581144656304748,0.819347405330277,0.944570251196489,0.342464957289376,0.161231878379788,0.161231878379788,0.400916398303979,0.718837920235108,0.223602503296521,medio
02780,Plenitud,19.4732848822902,-99.1966596398152,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816701149346041,0.533420851022316,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.255803696380711,2877,0.798611842563671,0.0852616811613572,0.0019875130995882,0.227834858533485,0.193823736518022,0.602113595906294,0.348398927236984,0.158622673491663,0.76522359526528,0.749733472118355,0.739059947269217,0.556031729476061,0.817439995662786,0.94057293418659,0.349242532136874,0.16646616572674,0.16646616572674,0.436292485841536,0.721040396523942,0.26399510224316,alto
02790,Santa Apolonia,19.4744024906966,-99.1916402793393,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816617657998846,0.528881222071,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.24312723084644,4069,0.798448566754714,0.0847861745743433,0.001946214875186,0.227667012467078,0.193637133264461,0.602310762227776,0.34252914362,0.15068564072809,0.778615757029985,0.76786153051272,0.761195697693528,0.588036650613476,0.821087211912992,0.945892174140325,0.341753773708085,0.160037582213473,0.160037582213473,0.396175100216904,0.718486773031196,0.218451773815826,medio
02800,Nueva Santa María,19.4644844084598,-99.1680839747087,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817830561060636,0.736365668540901,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.284119880340617,14145,0.800822162042415,0.0710280672940925,0.001,0.225101960272934,0.187880191123837,0.601810442980555,0.66301557269084,0.556897770327255,0.789354299932361,0.876108272718871,0.904288670983596,0.74790353761286,0.887618730635727,0.981413413023172,0.35199893358127,0.184109985451482,0.184109985451482,0.335030295195187,0.723497790231001,0.15514255912618,alto
02810,"Ignacio Allende, Victoria de las Democracias",19.4682221992952,-99.1634064538203,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817672308251922,0.72546417237245,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.27635593805237,5419,0.800512268768918,0.0716065423082489,0.001,0.223990158314127,0.193739440912371,0.605848217318706,0.643654261107609,0.523922083837982,0.790748893055054,0.801212745891324,0.817016458411617,0.637547431051022,0.827182993959603,0.956415257181875,0.31965992750106,0.188016018930062,0.188016018930062,0.250862799422722,0.71553858705215,0.0879507342762193,medio
02830,San Bernabé,19.4677925699702,-99.1737991418743,CIUDAD DE MEXICO,AZCAPOTZALCO,0.81696838289151,0.666165505244729,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.263311258278146,1099,0.799134557121662,0.0711537207196661,0.001,0.225203564282877,0.188873555379081,0.602620697694391,0.543199087836545,0.386626627932963,0.76317880794702,0.82680875746605,0.826,0.697284345047923,0.845846645367412,0.95926517571885,0.337829163978125,0.174357036028012,0.174357036028012,0.332356158268505,0.725189987570222,0.152319554644021,medio
02840,Obrero Popular,19.4639443240039,-99.1748278432189,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817073786801505,0.677768608641262,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.262002696623922,3210,0.799340776462404,0.071067134286597,0.001,0.22544033412021,0.188016397362784,0.601794018746686,0.562213957025534,0.410295665129483,0.770382337270266,0.828741589973473,0.82486361065587,0.694283017190402,0.85515395074793,0.963193500734,0.331279122988601,0.175206673065701,0.175206673065701,0.301721934290795,0.723226106651948,0.12587505455744,medio
02860,Tlatilco,19.4611576178929,-99.1627243729616,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817436093952823,0.649733087817012,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.25548593659341,5428,0.800049821577116,0.071202489610614,0.001,0.225174009919547,0.189788506449566,0.601440329724399,0.516435582582181,0.338505853500245,0.787890986815104,0.796890860671185,0.813182730337315,0.605871485296708,0.852547598260315,0.960081472109588,0.308222559620717,0.176739407269493,0.176739407269493,0.244809733867581,0.719092221802632,0.0833436991517971,bajo
02870,San Salvador Xochimanca,19.4596072817481,-99.1737432800335,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817401577889634,0.715257679298133,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.257940657084078,2250,0.799982259140394,0.0708029203864551,0.001000278391072,0.226181350137754,0.185369316886687,0.599223940985483,0.62587785689842,0.49382242554149,0.793246866677275,0.834840243269575,0.821420847978654,0.685126303094257,0.884768177944476,0.97554576370297,0.311705956932105,0.177539017735989,0.177539017735989,0.223286944964977,0.717155190876414,0.0695206008770065,bajo
02900,Aguilera,19.4727828535454,-99.1557581223504,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816934705357153,0.646868958481167,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.268341674460048,2090,0.799068673723092,0.0724610251763448,0.001,0.223395931584203,0.202745750081461,0.608682586635074,0.512206724359414,0.347615759297993,0.754729098038666,0.773577970777647,0.779249203486766,0.586628406462203,0.824950091184633,0.949618669527514,0.311458190921798,0.184764461983796,0.184764461983796,0.259521981147494,0.721984827773605,0.0932868061873456,bajo
02910,Aldana,19.4706830681323,-99.1500245802646,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816998419084707,0.71428564310521,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.262182779923315,3244,0.799193319251728,0.072592088065842,0.001,0.223359891886678,0.204112321615465,0.609091784800934,0.62448588397247,0.503572453753206,0.774431993597495,0.748547586743114,0.760068857350156,0.546639112426557,0.813580539434441,0.928802692078105,0.3228200919963,0.177544910788625,0.177544910788625,0.279808951024773,0.717767140333409,0.109078619895049,medio
02920,Ampliación Cosmopolita,19.4723764710602,-99.161021577384,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816431345057796,0.589787667684155,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.240925524222704,1189,0.798084273063048,0.072179414752497,0.001,0.223690052611233,0.199817860216807,0.607256888388775,0.426060923625722,0.229565746540079,0.790744757772957,0.879379638192288,0.882666666666667,0.768798617113224,0.9019014693172,0.977095937770095,0.316245170639067,0.164733990703588,0.164733990703588,0.267183822886863,0.720664644200493,0.0990574406375048,bajo
02930,Liberación,19.4705129660877,-99.1524380304982,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817244169490327,0.690433648240326,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.268953189171013,2739,0.799674180943336,0.0724762777393991,0.001,0.223393795455301,0.202913815043505,0.608696492644663,0.583300120598888,0.435789494513297,0.780741699775637,0.759462140076856,0.770309447134426,0.569317718563561,0.810513601844351,0.935931971447539,0.319995646952524,0.18288933940229,0.18288933940229,0.275900396071626,0.718415034700902,0.105956897998622,medio
02940,Porvenir,19.4710729176476,-99.1468532593169,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816779992523623,0.688611777986039,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.258313823031163,3205,0.798766043729308,0.0739633380027405,0.0010440328648846,0.223361803564506,0.210207806695521,0.610511842907614,0.580555578150231,0.421953035693295,0.79877320651945,0.756212036960303,0.754020739846875,0.565682640747636,0.813837439831363,0.942064275997061,0.319296413370422,0.175835145813311,0.175835145813311,0.269861932042071,0.717623601500579,0.10148142036187,medio
02950,Del Gas,19.4704155409013,-99.1579771193931,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816580034051117,0.602555130983892,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.249321462053371,6318,0.798374994759759,0.0722947672547375,0.001,0.223622785075369,0.201046439460498,0.60759615575172,0.444625965288158,0.255333810606738,0.774250180728749,0.828006903342081,0.832329090394421,0.681322751246957,0.859543071030297,0.964317885054482,0.309490426971503,0.172158856309314,0.172158856309314,0.254361437134591,0.720061530202769,0.0898530722547487,bajo
02960,San Francisco Xocotitla,19.4684003086415,-99.1467128496439,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816778598086184,0.680553062212952,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.258785010990568,2141,0.798763316364936,0.0743351331872635,0.0010566891078691,0.223362284324964,0.211772662115761,0.610871025293153,0.56704775513542,0.398192751728633,0.807506302433274,0.759057119310958,0.753097031275847,0.573174638272975,0.812680193422063,0.946324873287501,0.318375283954071,0.176394259633388,0.176394259633388,0.267563462182565,0.717634595147033,0.099758577386383,medio
02970,Ampliación Del Gas,19.466622317331,-99.1576294776224,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816247837196178,0.55963212802146,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.231915054418706,5565,0.797725545338938,0.072181332471516,0.001,0.223859988195117,0.199943367853844,0.606479464219325,0.383692433158087,0.187403153819335,0.785578472199566,0.857540258644654,0.860767905287022,0.743725443204899,0.868738284286635,0.972367435768684,0.301015110798601,0.162105118616996,0.162105118616996,0.23701243830417,0.717012791584101,0.0783457374404444,bajo
02980,"Arenal, Patrimonio Familiar",19.4655716554934,-99.151768052477,CIUDAD DE MEXICO,AZCAPOTZALCO,0.816552273633246,0.642471541666388,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.249788648033338,5480,0.798320712642102,0.0721104118110845,0.001,0.224064775373069,0.199282004277259,0.605550312981499,0.50550307087453,0.319419520508097,0.799992919208902,0.799435884752446,0.805990702955106,0.633096764278366,0.834686453940503,0.958983342595682,0.288454409156189,0.177736011150958,0.177736011150958,0.186927508340548,0.716491507298112,0.0487680496118809,bajo
02990,La Raza,19.4657961266654,-99.1465271775458,CIUDAD DE MEXICO,AZCAPOTZALCO,0.817495695197983,0.764606284261113,0.863397930409669,0.811774509031262,0.927730530588016,0.686060114293017,0.91100865768117,0.277159545896735,2435,0.800166492970232,0.0727929796052791,0.001,0.223994619894262,0.206497610447451,0.607023310029786,0.715138652552784,0.67730933402901,0.755080827445242,0.763683977957877,0.789080977392242,0.574511739624581,0.804031489207661,0.933170879348234,0.320598129875416,0.188302713805123,0.188302713805123,0.248543780437738,0.715758646755988,0.0863056437728819,medio
03000,Piedad Narvarte,19.4027581735179,-99.1556582020496,CIUDAD DE MEXICO,BENITO JUAREZ,0.81182222876724,0.668393962971725,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.216767582436519,4867,0.7984484346739,0.0651403091035892,0.001,0.23307724683499,0.135007800405005,0.572190336745009,0.550305810688928,0.381007201489562,0.794831394509205,0.910135695688197,0.976610788474782,0.848119392846513,0.845779405823045,0.979465117585435,0.307811728305511,0.150043978246126,0.150043978246126,0.226543795337224,0.69804083497212,0.0735230499915433,bajo
03010,Atenor Salas,19.4030904277966,-99.1475172741888,CIUDAD DE MEXICO,BENITO JUAREZ,0.811068273240028,0.666909882561809,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.211247296322999,1665,0.796966053317536,0.0657348747681656,0.001,0.232353242322132,0.140112098319796,0.573533757892746,0.548374047084666,0.375193808528377,0.801490026435953,0.907992886438304,0.978666666666667,0.839235525576166,0.847105115233277,0.976953344575604,0.312966868778315,0.145133891454905,0.145133891454905,0.241017190801833,0.693116481680341,0.0838088370387324,bajo
03020,Narvarte Poniente,19.3921542193985,-99.1577006758293,CIUDAD DE MEXICO,BENITO JUAREZ,0.812330942326256,0.592723260292002,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.229019243887798,26917,0.799449414429359,0.0626892065699333,0.001,0.2362107314923,0.115571028997935,0.565747297650484,0.432484896223588,0.240030440602574,0.77924776954112,0.921044937894511,0.980043869540835,0.857085865625745,0.869887565467464,0.984895850181395,0.331123081823683,0.153185686054741,0.153185686054741,0.351262880224246,0.705005027798153,0.175013802963628,medio
03023,Narvarte Oriente,19.3933397103851,-99.1501328065525,CIUDAD DE MEXICO,BENITO JUAREZ,0.812543804387634,0.616027057369224,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.22756497624013,29789,0.799868442530666,0.063123500081314,0.001,0.235598906505533,0.119005715356535,0.566269534540657,0.467038617932708,0.279944105724342,0.779173649954537,0.916796312805358,0.972624701236169,0.846747733129154,0.871156576572569,0.98468171809482,0.34437547479938,0.149197179499725,0.149197179499725,0.394516473485251,0.703159223727201,0.221348511971767,medio
03100,"Del Valle Centro, Insurgentes San Borja",19.3837418674526,-99.1677747885448,CIUDAD DE MEXICO,BENITO JUAREZ,0.812720547336197,0.653152496313303,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.255554384329553,24717,0.800216452032717,0.0608790337773041,0.0010035108260421,0.240923083830264,0.10140288745664,0.560299463756084,0.524913741677341,0.3411546604517,0.807652563904271,0.950253831771685,0.999123330639494,0.889367624952885,0.923214755749208,0.993929004982456,0.359629012508242,0.163649613450964,0.163649613450964,0.442687144530656,0.700784364927305,0.279646518587833,alto
03103,Del Valle Norte,19.3952767376464,-99.1661485709332,CIUDAD DE MEXICO,BENITO JUAREZ,0.812537901578599,0.614345917915842,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.23138417865345,22618,0.799856821117779,0.0637789527933179,0.0010435766793386,0.237864695612088,0.117883801140142,0.565458910571339,0.46449637134047,0.271855077021434,0.793646678783389,0.942360322082667,0.99746669196481,0.883334668197388,0.903819474106931,0.990290459958868,0.319513819483572,0.157453735963817,0.157453735963817,0.282261233006988,0.700624347511832,0.113714865807286,medio
03104,Del Valle Sur,19.3715697103684,-99.1697885527802,CIUDAD DE MEXICO,BENITO JUAREZ,0.813087054372983,0.61706409303984,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.247547673733257,25589,0.800938351071548,0.0596816953434395,0.001017062134441,0.245325469330164,0.0915677724776939,0.555305317306763,0.468299295716511,0.263932470226296,0.830910384692523,0.949332043460757,0.996802438023663,0.887662180511566,0.92477315129174,0.992614327999141,0.346204825951371,0.161845474433768,0.161845474433768,0.410906397317401,0.711052842626146,0.237456426913041,medio
03200,Tlacoquemécatl,19.3763314092401,-99.174855486188,CIUDAD DE MEXICO,BENITO JUAREZ,0.813968979113025,0.644289545123235,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.259388632720144,7675,0.80267678837224,0.0606963824122054,0.0010271731456755,0.24351252477273,0.0972946138677051,0.55769592363296,0.509981373500801,0.327304260787248,0.794615385367133,0.937495316152555,0.982176467476608,0.867980890198312,0.913980134934112,0.991379608572856,0.357971908496399,0.166534788823042,0.166534788823042,0.447901782215114,0.70306679187991,0.285344164777082,alto
03230,Actipan,19.3687895689516,-99.1784332527744,CIUDAD DE MEXICO,BENITO JUAREZ,0.813349695546313,0.638832205032131,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.257261862496488,3063,0.80145586850592,0.063611775794569,0.0012044251571065,0.248487991329117,0.098750365336008,0.55402089389472,0.501760298701651,0.309872859737731,0.812473211000976,0.946801683357159,0.999071123320391,0.880169053753953,0.922379605446529,0.990749569688581,0.341439601591773,0.16942247466093,0.16942247466093,0.353241907398646,0.710928901402918,0.175516630279621,medio
03240,Acacias,19.3640279573899,-99.1740832738819,CIUDAD DE MEXICO,BENITO JUAREZ,0.813364300018817,0.689699382104502,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.253701237081562,5838,0.801484650579225,0.0606361014138691,0.0010620010360629,0.247593178724094,0.0928578483388938,0.55365962014145,0.584836631831921,0.406890045843225,0.840605194024068,0.957307193845201,1,0.900854505633753,0.938319914341438,0.993572817384906,0.354709144492286,0.163711088319726,0.163711088319726,0.395409509064618,0.713463269521054,0.219140475113286,alto
03300,Portales Sur,19.3616234539811,-99.1489163587005,CIUDAD DE MEXICO,BENITO JUAREZ,0.812899076277857,0.5728787301659,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.231433212469774,18041,0.800568055023075,0.0595380978952054,0.0010090176506511,0.243794833019554,0.0921089945613048,0.554567636374439,0.403727903074053,0.206005676075406,0.791221983907418,0.917385353585286,0.956907772887747,0.843310531480402,0.88921365222505,0.987059835885103,0.324372770784317,0.156362580089438,0.156362580089438,0.353808372801504,0.715721370341863,0.174900973830998,medio
03303,Portales Norte,19.3691499313566,-99.1495011665824,CIUDAD DE MEXICO,BENITO JUAREZ,0.812348834527677,0.574160484186592,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.22926833739462,23211,0.799484631769316,0.0590364589769724,0.0010007279193715,0.241567706065029,0.0903072547390878,0.556421201951021,0.405811207685249,0.207984388518839,0.791803353394689,0.900603053754751,0.943021833043992,0.810789157301394,0.875601007108126,0.982647443341909,0.340098970559496,0.151294411864822,0.151294411864822,0.438262442021316,0.71207444670533,0.269738605247228,medio
03310,Santa Cruz Atoyac,19.3681441630178,-99.1607832696789,CIUDAD DE MEXICO,BENITO JUAREZ,0.811973345959874,0.641945011265245,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.220494935783935,10256,0.798745717777853,0.058194630392448,0.001,0.243199260248705,0.0849139867987901,0.555379922304519,0.507520843558207,0.322864868419556,0.797787036746647,0.936900225975996,0.980750018318502,0.872348644625593,0.908747604406446,0.991018313839104,0.352403709749188,0.142791702432767,0.142791702432767,0.440643938349641,0.708824110402624,0.273928436624415,alto
03320,Residencial Emperadores,19.3684150533754,-99.1575812026897,CIUDAD DE MEXICO,BENITO JUAREZ,0.812106187532709,0.594538812746239,0.858911159464217,0.769343427550104,0.927730530588016,0.686060114293017,0.91100865768117,0.214710005183636,1550,0.7990070941338,0.0576995091085482,0.001,0.242656489119867,0.0822429107781808,0.555390044789981,0.435258843348574,0.238281129265802,0.795070349451833,0.939034475067294,0.995084965827792,0.872703373526314,0.904915182700069,0.98944453327254,0.337759599829498,0.142189639753422,0.142189639753422,0.404014487673057,0.710702558745267,0.229670914000786,medio
